"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4z7Ja0RNran3XpIvc1PIQz","Listen (From the Motion Picture ""Dreamgirls"")","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:0Zd10MKN5j9KwUST0TdBBB","B'Day Deluxe Edition","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2007-05-29","https://i.scdn.co/image/ab67616d0000b273026e88f624dfb96f2e1ef10b","1","16","219546","https://p.scdn.co/mp3-preview/d07776ee18e0097ec38e78063574dc394be1fa59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USSM10603618","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:18:42Z"
"spotify:track:4KTU5aa5s547f1JF5DImhF","Man of the Woods","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","spotify:album:01l3jTY261V3CESZR4dABz","Man of the Woods","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","2018-02-02","https://i.scdn.co/image/ab67616d0000b2734626ff0fee963da605f6aa06","1","4","243986","https://p.scdn.co/mp3-preview/e5012a3cdc97076bb97e226380eb1292f1b1356b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USRC11703497","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:18:55Z"
"spotify:track:5L10F9RikmCvAVOsNmFslE","What About Us?","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","spotify:album:3BdkiVzzAPNAxWFvdGjiEs","Full Moon","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","2002-02-25","https://i.scdn.co/image/ab67616d0000b273e8b0fc6ce8a84daefb4e842f","1","9","253453","https://p.scdn.co/mp3-preview/3635d9d489f182c857327b3d67fe901d3aedabd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USAT20200050","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:21:32Z"
"spotify:track:7dZ1Odmx9jWIweQSatnRqo","Million Reasons","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:2ZUwFxlWo0gwTsvZ6L4Meh","Joanne (Deluxe)","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2016-10-21","https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1","1","7","205280","","false","73","USUM71609736","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:21:47Z"
"spotify:track:0jdny0dhgjUwoIp5GkqEaA","Praying","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:1IYVB8NfiRqhdZlTxjspNh","Rainbow","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2017-08-11","https://i.scdn.co/image/ab67616d0000b27355de63b8aaf464fe8146b4f1","1","5","230266","https://p.scdn.co/mp3-preview/a07409c290a938a1be85901d4579d0a3095b51c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USRC11701134","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:31:23Z"
"spotify:track:5bh1nrFgPrF37UTFUqNF2K","Yalla Habibi","spotify:artist:1aVH8BgQhW8TT5hgNGwLc7, spotify:artist:6dzxyLQVwvrXYxhgX24PUY, spotify:artist:6FzGg6vAs0WklxyplF8jbn","Karl Wolf, Rime, Kaz Money","spotify:album:7gs3rS7OKAyqWia7njEy1K","Nightlife","spotify:artist:1aVH8BgQhW8TT5hgNGwLc7","Karl Wolf","2009-01-01","https://i.scdn.co/image/ab67616d0000b2736198fa6f2622c08320a29761","1","1","200400","","false","26","CAA4W0900001","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:38:11Z"
"spotify:track:6tBD4yjOf9P8rWwUlXdJFm","Have You Ever","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","spotify:album:1Co6e9ag1gRKcWdG7xKcCi","Never Say Never","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","1998-05-29","https://i.scdn.co/image/ab67616d0000b27389c9590c941cec56429f2456","1","10","273440","https://p.scdn.co/mp3-preview/d5dd26bafb5d56afa03e7948bea8c0a55f47974c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USAT29800470","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:45:03Z"
"spotify:track:5PbEiFCl62s4tKT7GwA96F","Can't Stop","spotify:artist:3xEW8BqMGXWkxTZbQhtnLE","jacksoul","spotify:album:127pTtnPhVNMiY1XvgZNy3","Sleepless","spotify:artist:3xEW8BqMGXWkxTZbQhtnLE","jacksoul","2000-04-04","https://i.scdn.co/image/ab67616d0000b2739df4d3a1a60b6690b0118049","1","3","239533","https://p.scdn.co/mp3-preview/6bdaf76f03cd0bb7582ffc5b3be97c5e831a7fcf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","CAV169900784","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:49:33Z"
"spotify:track:7tBz8iSBu9YiaHMbY7M5Uw","What You're Made Of","spotify:artist:0ZXXi9wCxbPap3QVDxxIYb","Kayla Diamond","spotify:album:2Sgdp92X0z01KAGkv1YPwE","Beautiful Chaos","spotify:artist:0ZXXi9wCxbPap3QVDxxIYb","Kayla Diamond","2017-11-24","https://i.scdn.co/image/ab67616d0000b273e4ad3a906e7b36efcac68245","1","3","212266","","false","7","CA4XA1700009","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T04:53:03Z"
"spotify:track:1dEy9Pl81QopSxNsPxXQxv","Stay","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:1buzCmyYZE4kcdLRudsb8V","Rihanna, Mikky Ekko","spotify:album:4eddbruVtOqw8khwxSH6H2","Unapologetic (Deluxe)","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2012-12-11","https://i.scdn.co/image/ab67616d0000b2730e6cedee56e37a9a65f2164d","1","9","240706","","false","65","USUM71214754","spotify:user:316zrbekglcfpvxj43r4ugri6nai","2019-11-10T05:00:28Z"
